Longitude (x),Latitude (y),Station Name,Climate ID,Date/Time,Year,Month,Day,Data Quality,Max Temp (°C),Max Temp Flag,Min Temp (°C),Min Temp Flag,Mean Temp (°C),Mean Temp Flag,Heat Deg Days (°C),Heat Deg Days Flag,Cool Deg Days (°C),Cool Deg Days Flag,Total Rain (mm),Total Rain Flag,Total Snow (cm),Total Snow Flag,Total Precip (mm),Total Precip Flag,Snow on Grnd (cm),Snow on Grnd Flag,Dir of Max Gust (10s deg),Dir of Max Gust Flag,Spd of Max Gust (km/h),Spd of Max Gust Flag
-61.38,66.65,CAPE DYER,2400650,1996-07-05,1996,7,5,,2.6,,-0.5,,1.1,,16.9,,0.0,,,M,,M,,M,,,1.0,,48,
-61.38,66.65,CAPE DYER,2400650,1996-07-06,1996,7,6,,5.7,,0.9,,3.3,,14.7,,0.0,,,M,,M,,M,,,36.0,,35,
-61.38,66.65,CAPE DYER,2400650,1996-07-07,1996,7,7,,4.3,,1.6,,3.0,,15.0,,0.0,,,M,,M,,M,,,35.0,,50,
-61.38,66.65,CAPE DYER,2400650,1996-07-08,1996,7,8,,4.8,,-0.1,,2.4,,15.6,,0.0,,,M,,M,,M,,,,,<31,
-61.38,66.65,CAPE DYER,2400650,1996-07-09,1996,7,9,,6.8,,0.6,,3.7,,14.3,,0.0,,,M,,M,,M,,,,,<31,
-61.38,66.65,CAPE DYER,2400650,1996-07-10,1996,7,10,,9.7,,5.0,,7.4,,10.6,,0.0,,,M,,M,,M,,,,,<31,
-61.38,66.65,CAPE DYER,2400650,1996-07-11,1996,7,11,,8.6,,1.9,,5.3,,12.7,,0.0,,,M,,M,,M,,,25.0,,35,
-61.38,66.65,CAPE DYER,2400650,1996-07-12,1996,7,12,,2.3,,-2.7,,-0.2,,18.2,,0.0,,,M,,M,,M,,,5.0,E,37,E
-61.38,66.65,CAPE DYER,2400650,1996-07-13,1996,7,13,,2.7,,-2.1,,0.3,,17.7,,0.0,,,M,,M,,M,,,4.0,,50,
-61.38,66.65,CAPE DYER,2400650,1996-07-14,1996,7,14,,5.1,,0.9,,3.0,,15.0,,0.0,,,M,,M,,M,,,2.0,,37,
-61.38,66.65,CAPE DYER,2400650,1996-07-15,1996,7,15,,7.1,,3.2,,5.2,,12.8,,0.0,,,M,,M,,M,,,,,<31,
-61.38,66.65,CAPE DYER,2400650,1996-07-16,1996,7,16,,7.1,,3.0,,5.1,,12.9,,0.0,,,M,,M,,M,,,,,<31,
-61.38,66.65,CAPE DYER,2400650,1996-07-17,1996,7,17,,9.7,,2.3,,6.0,,12.0,,0.0,,,M,,M,,M,,,,,<31,
-61.38,66.65,CAPE DYER,2400650,1996-07-18,1996,7,18,,8.8,,5.6,,7.2,,10.8,,0.0,,,M,,M,,M,,,,,<31,
-61.38,66.65,CAPE DYER,2400650,1996-07-19,1996,7,19,,5.6,,2.5,,4.1,,13.9,,0.0,,,M,,M,,M,,,,,<31,
-61.38,66.65,CAPE DYER,2400650,1996-07-20,1996,7,20,,9.4,,4.6,,7.0,,11.0,,0.0,,,M,,M,,M,,,,,<31,
-61.38,66.65,CAPE DYER,2400650,1996-07-21,1996,7,21,,9.0,,5.8,,7.4,,10.6,,0.0,,,M,,M,,M,,,,,<31,
-61.38,66.65,CAPE DYER,2400650,1996-07-22,1996,7,22,,11.7,,3.4,,7.6,,10.4,,0.0,,,M,,M,,M,,,4.0,,54,
-61.38,66.65,CAPE DYER,2400650,1996-07-23,1996,7,23,,6.7,,-0.3,,3.2,,14.8,,0.0,,,M,,M,,M,,,3.0,E,76,E
-61.38,66.65,CAPE DYER,2400650,1996-07-24,1996,7,24,,10.5,,0.3,,5.4,,12.6,,0.0,,,M,,M,,M,,,7.0,E,46,E
-61.38,66.65,CAPE DYER,2400650,1996-07-25,1996,7,25,,0.4,,-5.5,,-2.6,,20.6,,0.0,,,M,,M,,M,,,,,<31,
-61.38,66.65,CAPE DYER,2400650,1996-07-26,1996,7,26,,-0.9,,-5.7,,-3.3,,21.3,,0.0,,,M,,M,,M,,,5.0,E,39,E
-61.38,66.65,CAPE DYER,2400650,1996-07-27,1996,7,27,,3.2,,-4.6,,-0.7,,18.7,,0.0,,,M,,M,,M,,,4.0,,61,
-61.38,66.65,CAPE DYER,2400650,1996-07-28,1996,7,28,,0.8,,-4.8,,-2.0,,20.0,,0.0,,,M,,M,,M,,,4.0,,50,
-61.38,66.65,CAPE DYER,2400650,1996-07-29,1996,7,29,,4.0,,-0.3,,1.9,,16.1,,0.0,,,M,,M,,M,,,1.0,,44,
-61.38,66.65,CAPE DYER,2400650,1996-07-30,1996,7,30,,-0.1,,-4.4,,-2.3,,20.3,,0.0,,,M,,M,,M,,,34.0,E,63,E
-61.38,66.65,CAPE DYER,2400650,1996-07-31,1996,7,31,,3.1,,-4.2,,-0.6,,18.6,,0.0,,,M,,M,,M,,,6.0,E,32,E
-61.38,66.65,CAPE DYER,2400650,1996-08-01,1996,8,1,,-1.2,,-4.8,,-3.0,,21.0,,0.0,,,M,,M,,M,,,3.0,E,46,E
-61.38,66.65,CAPE DYER,2400650,1996-08-02,1996,8,2,,4.0,,-1.6,,1.2,,16.8,,0.0,,,M,,M,,M,,,,,<31,
-61.38,66.65,CAPE DYER,2400650,1996-08-03,1996,8,3,,1.2,,-3.1,,-1.0,,19.0,,0.0,,,M,,M,,M,,,26.0,E,48,E
-61.38,66.65,CAPE DYER,2400650,1996-08-04,1996,8,4,,-0.4,,-2.5,,-1.5,,19.5,,0.0,,,M,,M,,M,,,,,<31,
-61.38,66.65,CAPE DYER,2400650,1996-08-05,1996,8,5,,-0.8,,-2.3,,-1.6,,19.6,,0.0,,,M,,M,,M,,,,,<31,
-61.38,66.65,CAPE DYER,2400650,1996-08-06,1996,8,6,,0.7,,-3.0,,-1.2,,19.2,,0.0,,,M,,M,,M,,,,,<31,
-61.38,66.65,CAPE DYER,2400650,1996-08-07,1996,8,7,,-1.6,,-4.1,,-2.9,,20.9,,0.0,,,M,,M,,M,,,,,<31,
-61.38,66.65,CAPE DYER,2400650,1996-08-08,1996,8,8,,0.0,,-4.7,,-2.4,,20.4,,0.0,,,M,,M,,M,,,,,<31,
-61.38,66.65,CAPE DYER,2400650,1996-08-09,1996,8,9,,2.7,,-0.8,,1.0,,17.0,,0.0,,,M,,M,,M,,,11.0,E,44,E
-61.38,66.65,CAPE DYER,2400650,1996-08-10,1996,8,10,,7.2,,1.3,E,4.3,E,13.7,E,0.0,E,,M,,M,,M,,,,M,,M
-61.38,66.65,CAPE DYER,2400650,1996-08-11,1996,8,11,,9.4,,5.5,,7.5,,10.5,,0.0,,,M,,M,,M,,,,,<31,
-61.38,66.65,CAPE DYER,2400650,1996-08-12,1996,8,12,,8.2,,5.2,,6.7,,11.3,,0.0,,,M,,M,,M,,,,,<31,
-61.38,66.65,CAPE DYER,2400650,1996-08-14,1996,8,14,,4.0,,0.8,,2.4,,15.6,,0.0,,,M,,M,,M,,,36.0,E,33,E
-61.38,66.65,CAPE DYER,2400650,1996-08-16,1996,8,16,,6.0,,2.0,,4.0,,14.0,,0.0,,,M,,M,,M,,,,,<31,
-61.38,66.65,CAPE DYER,2400650,1996-08-17,1996,8,17,,6.9,,2.7,,4.8,,13.2,,0.0,,,M,,M,,M,,,,,<31,
-61.38,66.65,CAPE DYER,2400650,1996-08-18,1996,8,18,,6.3,,2.7,,4.5,,13.5,,0.0,,,M,,M,,M,,,,,<31,
-61.38,66.65,CAPE DYER,2400650,1996-08-20,1996,8,20,,7.6,,3.5,,5.6,,12.4,,0.0,,,M,,M,,M,,,,,<31,
-61.38,66.65,CAPE DYER,2400650,1996-08-21,1996,8,21,,4.6,,0.5,,2.6,,15.4,,0.0,,,M,,M,,M,,,28.0,E,46,E
-61.38,66.65,CAPE DYER,2400650,1996-08-22,1996,8,22,,2.1,,-0.1,E,1.0,E,17.0,E,0.0,E,,M,,M,,M,,,,,<31,
-61.38,66.65,CAPE DYER,2400650,1996-08-23,1996,8,23,,3.0,,-1.7,,0.7,,17.3,,0.0,,,M,,M,,M,,,,,<31,
-61.38,66.65,CAPE DYER,2400650,1996-08-24,1996,8,24,,2.2,,-2.0,,0.1,,17.9,,0.0,,,M,,M,,M,,,24.0,E,44,E
-61.38,66.65,CAPE DYER,2400650,1996-08-25,1996,8,25,,0.1,,-2.8,,-1.4,,19.4,,0.0,,,M,,M,,M,,,23.0,E,46,E
-61.38,66.65,CAPE DYER,2400650,1996-08-26,1996,8,26,,0.1,,-1.0,,-0.5,,18.5,,0.0,,,M,,M,,M,,,,,<31,
-61.38,66.65,CAPE DYER,2400650,1996-08-27,1996,8,27,,0.5,,-1.8,E,-0.7,E,18.7,E,0.0,E,,M,,M,,M,,,,,<31,
-61.38,66.65,CAPE DYER,2400650,1996-08-28,1996,8,28,,1.5,,-1.1,,0.2,,17.8,,0.0,,,M,,M,,M,,,,,<31,
-61.38,66.65,CAPE DYER,2400650,1996-08-30,1996,8,30,,2.3,,-4.8,,-1.3,,19.3,,0.0,,,M,,M,,M,,,19.0,E,35,E
-61.38,66.65,CAPE DYER,2400650,1996-08-31,1996,8,31,,-3.6,,-5.7,,-4.7,,22.7,,0.0,,,M,,M,,M,,,17.0,E,41,E
-61.38,66.65,CAPE DYER,2400650,1996-09-01,1996,9,1,,-1.6,,-5.8,,-3.7,,21.7,,0.0,,,M,,M,,M,,,17.0,,67,
-61.38,66.65,CAPE DYER,2400650,1996-09-02,1996,9,2,,-0.6,,-3.6,,-2.1,,20.1,,0.0,,,M,,M,,M,,,,,<31,
-61.38,66.65,CAPE DYER,2400650,1996-09-03,1996,9,3,,-0.3,,-4.9,,-2.6,,20.6,,0.0,,,M,,M,,M,,,,,<31,
-61.38,66.65,CAPE DYER,2400650,1996-09-04,1996,9,4,,-3.3,,-5.6,,-4.5,,22.5,,0.0,,,M,,M,,M,,,,,<31,
-61.38,66.65,CAPE DYER,2400650,1996-09-05,1996,9,5,,-3.9,,-5.4,,-4.7,,22.7,,0.0,,,M,,M,,M,,,,,<31,
-61.38,66.65,CAPE DYER,2400650,1996-09-06,1996,9,6,,0.9,,-4.7,,-1.9,,19.9,,0.0,,,M,,M,,M,,,17.0,,35,
-61.38,66.65,CAPE DYER,2400650,1996-09-07,1996,9,7,,-1.6,,-4.9,,-3.3,,21.3,,0.0,,,M,,M,,M,,,,M,,M
-61.38,66.65,CAPE DYER,2400650,1996-09-08,1996,9,8,,-0.6,,-4.6,,-2.6,,20.6,,0.0,,,M,,M,,M,,,,M,,M
-61.38,66.65,CAPE DYER,2400650,1996-09-09,1996,9,9,,4.4,,-1.2,,1.6,,16.4,,0.0,,,M,,M,,M,,,,M,,M
-61.38,66.65,CAPE DYER,2400650,1996-09-10,1996,9,10,,2.9,,-3.8,,-0.5,,18.5,,0.0,,,M,,M,,M,,,,M,,M
-61.38,66.65,CAPE DYER,2400650,1996-09-11,1996,9,11,,-3.8,,-6.1,,-5.0,,23.0,,0.0,,,M,,M,,M,,,,M,,M
-61.38,66.65,CAPE DYER,2400650,1996-09-12,1996,9,12,,1.9,,-5.8,,-2.0,,20.0,,0.0,,,M,,M,,M,,,,M,,M
-61.38,66.65,CAPE DYER,2400650,1996-09-13,1996,9,13,,5.5,,-0.6,,2.5,,15.5,,0.0,,,M,,M,,M,,,,M,,M
-61.38,66.65,CAPE DYER,2400650,1996-09-14,1996,9,14,,2.0,,-2.8,,-0.4,,18.4,,0.0,,,M,,M,,M,,,,M,,M
-61.38,66.65,CAPE DYER,2400650,1996-09-15,1996,9,15,,-0.5,,-5.2,,-2.9,,20.9,,0.0,,,M,,M,,M,,,,M,,M
-61.38,66.65,CAPE DYER,2400650,1996-09-16,1996,9,16,,-2.4,,-7.6,,-5.0,,23.0,,0.0,,,M,,M,,M,,,,M,,M
-61.38,66.65,CAPE DYER,2400650,1996-09-17,1996,9,17,,-3.8,,-6.9,,-5.4,,23.4,,0.0,,,M,,M,,M,,,,M,,M
-61.38,66.65,CAPE DYER,2400650,1996-09-18,1996,9,18,,-0.7,,-6.3,,-3.5,,21.5,,0.0,,,M,,M,,M,,,,M,,M
-61.38,66.65,CAPE DYER,2400650,1996-09-19,1996,9,19,,-1.2,,-5.7,,-3.5,,21.5,,0.0,,,M,,M,,M,,,,M,,M
-61.38,66.65,CAPE DYER,2400650,1996-09-20,1996,9,20,,1.1,,-4.7,,-1.8,,19.8,,0.0,,,M,,M,,M,,,,M,,M
-61.38,66.65,CAPE DYER,2400650,1996-09-21,1996,9,21,,-0.1,,-5.1,,-2.6,,20.6,,0.0,,,M,,M,,M,,,,M,,M
-61.38,66.65,CAPE DYER,2400650,1996-09-22,1996,9,22,,1.9,,-2.8,,-0.5,,18.5,,0.0,,,M,,M,,M,,,,M,,M
-61.38,66.65,CAPE DYER,2400650,1996-09-23,1996,9,23,,4.8,,0.4,,2.6,,15.4,,0.0,,,M,,M,,M,,,,M,,M
-61.38,66.65,CAPE DYER,2400650,1996-09-24,1996,9,24,,3.5,,-4.4,,-0.5,,18.5,,0.0,,,M,,M,,M,,,,M,,M
-61.38,66.65,CAPE DYER,2400650,1996-09-25,1996,9,25,,-4.1,,-7.3,,-5.7,,23.7,,0.0,,,M,,M,,M,,,,M,,M
-61.38,66.65,CAPE DYER,2400650,1996-09-27,1996,9,27,,-0.5,,-3.8,,-2.2,,20.2,,0.0,,,M,,M,,M,,,,M,,M
-61.38,66.65,CAPE DYER,2400650,1996-09-28,1996,9,28,,-0.9,,-6.2,,-3.6,,21.6,,0.0,,,M,,M,,M,,,,M,,M
-61.38,66.65,CAPE DYER,2400650,1996-09-29,1996,9,29,,-0.7,,-6.4,,-3.6,,21.6,,0.0,,,M,,M,,M,,,,M,,M
-61.38,66.65,CAPE DYER,2400650,1996-09-30,1996,9,30,,-0.6,,-5.8,,-3.2,,21.2,,0.0,,,M,,M,,M,,,,M,,M
-61.38,66.65,CAPE DYER,2400650,1996-10-01,1996,10,1,,-5.5,,-8.9,,-7.2,,25.2,,0.0,,,M,,M,,M,,,,M,,M
-61.38,66.65,CAPE DYER,2400650,1996-10-02,1996,10,2,,-4.1,,-7.5,,-5.8,,23.8,,0.0,,,M,,M,,M,,,,M,,M
-61.38,66.65,CAPE DYER,2400650,1996-10-03,1996,10,3,,-4.5,,-7.3,,-5.9,,23.9,,0.0,,,M,,M,,M,,,,M,,M
-61.38,66.65,CAPE DYER,2400650,1996-10-04,1996,10,4,,-5.6,,-8.5,,-7.1,,25.1,,0.0,,,M,,M,,M,,,,M,,M
-61.38,66.65,CAPE DYER,2400650,1996-10-05,1996,10,5,,-6.0,,-9.1,,-7.6,,25.6,,0.0,,,M,,M,,M,,,,M,,M
-61.38,66.65,CAPE DYER,2400650,1996-10-06,1996,10,6,,-5.5,,-9.3,,-7.4,,25.4,,0.0,,,M,,M,,M,,,,M,,M
-61.38,66.65,CAPE DYER,2400650,1996-10-07,1996,10,7,,-6.3,,-9.1,,-7.7,,25.7,,0.0,,,M,,M,,M,,,,M,,M
-61.38,66.65,CAPE DYER,2400650,1996-10-08,1996,10,8,,-7.1,,-9.5,,-8.3,,26.3,,0.0,,,M,,M,,M,,,,M,,M
-61.38,66.65,CAPE DYER,2400650,1996-10-09,1996,10,9,,-8.2,,-11.0,,-9.6,,27.6,,0.0,,,M,,M,,M,,,,M,,M
-61.38,66.65,CAPE DYER,2400650,1996-10-10,1996,10,10,,-8.5,,-10.0,,-9.3,,27.3,,0.0,,,M,,M,,M,,,,M,,M
-61.38,66.65,CAPE DYER,2400650,1996-10-11,1996,10,11,,-8.3,,-10.3,,-9.3,,27.3,,0.0,,,M,,M,,M,,,,M,,M
-61.38,66.65,CAPE DYER,2400650,1996-10-12,1996,10,12,,-9.9,,-11.1,,-10.5,,28.5,,0.0,,,M,,M,,M,,,,M,,M
-61.38,66.65,CAPE DYER,2400650,1996-10-13,1996,10,13,,-8.1,,-11.6,,-9.9,,27.9,,0.0,,,M,,M,,M,,,,M,,M
-61.38,66.65,CAPE DYER,2400650,1996-10-14,1996,10,14,,-8.6,,-11.4,,-10.0,,28.0,,0.0,,,M,,M,,M,,,,M,,M
-61.38,66.65,CAPE DYER,2400650,1996-10-15,1996,10,15,,-8.2,,-9.1,,-8.7,,26.7,,0.0,,,M,,M,,M,,,,M,,M
-61.38,66.65,CAPE DYER,2400650,1996-10-16,1996,10,16,,-8.2,,-10.3,,-9.3,,27.3,,0.0,,,M,,M,,M,,,,M,,M
-61.38,66.65,CAPE DYER,2400650,1996-10-17,1996,10,17,,-5.1,,-10.3,,-7.7,,25.7,,0.0,,,M,,M,,M,,,,M,,M
-61.38,66.65,CAPE DYER,2400650,1996-10-18,1996,10,18,,-5.6,,-8.7,,-7.2,,25.2,,0.0,,,M,,M,,M,,,,M,,M
-61.38,66.65,CAPE DYER,2400650,1996-10-19,1996,10,19,,-3.8,,-8.4,,-6.1,,24.1,,0.0,,,M,,M,,M,,,,M,,M
-61.38,66.65,CAPE DYER,2400650,1996-10-20,1996,10,20,,-0.4,,-6.3,,-3.4,,21.4,,0.0,,,M,,M,,M,,,,M,,M
-61.38,66.65,CAPE DYER,2400650,1996-10-21,1996,10,21,,-1.5,,-7.2,,-4.4,,22.4,,0.0,,,M,,M,,M,,,7.0,,37,
-61.38,66.65,CAPE DYER,2400650,1996-10-22,1996,10,22,,-5.0,,-9.4,E,-7.2,E,25.2,E,0.0,E,,M,,M,,M,,,,M,,M
-61.38,66.65,CAPE DYER,2400650,1996-10-23,1996,10,23,,-9.6,,-12.5,,-11.1,,29.1,,0.0,,,M,,M,,M,,,,,<31,
-61.38,66.65,CAPE DYER,2400650,1996-10-24,1996,10,24,,-7.2,,-12.6,,-9.9,,27.9,,0.0,,,M,,M,,M,,,,,<31,
-61.38,66.65,CAPE DYER,2400650,1996-10-25,1996,10,25,,-3.8,,-10.3,,-7.1,,25.1,,0.0,,,M,,M,,M,,,,,<31,
-61.38,66.65,CAPE DYER,2400650,1996-10-26,1996,10,26,,-2.9,,-6.9,,-4.9,,22.9,,0.0,,,M,,M,,M,,,8.0,,35,
-61.38,66.65,CAPE DYER,2400650,1996-10-27,1996,10,27,,-5.9,,-10.0,,-8.0,,26.0,,0.0,,,M,,M,,M,,,9.0,,32,
-61.38,66.65,CAPE DYER,2400650,1996-10-30,1996,10,30,,-10.4,,-12.1,,-11.3,,29.3,,0.0,,,M,,M,,M,,,,,<31,
-61.38,66.65,CAPE DYER,2400650,1996-10-31,1996,10,31,,-9.5,,-11.1,,-10.3,,28.3,,0.0,,,M,,M,,M,,,,,<31,
-61.38,66.65,CAPE DYER,2400650,1996-11-01,1996,11,1,,-9.7,,-13.0,,-11.4,,29.4,,0.0,,,M,,M,,M,,,,,<31,
-61.38,66.65,CAPE DYER,2400650,1996-11-02,1996,11,2,,-7.1,,-12.7,,-9.9,,27.9,,0.0,,,M,,M,,M,,,,,<31,
-61.38,66.65,CAPE DYER,2400650,1996-11-03,1996,11,3,,-8.1,,-11.5,,-9.8,,27.8,,0.0,,,M,,M,,M,,,,,<31,
-61.38,66.65,CAPE DYER,2400650,1996-11-04,1996,11,4,,-10.7,,-13.0,,-11.9,,29.9,,0.0,,,M,,M,,M,,,,,<31,
-61.38,66.65,CAPE DYER,2400650,1996-11-05,1996,11,5,,-8.2,,-13.0,E,-10.6,E,28.6,E,0.0,E,,M,,M,,M,,,,,<31,
-61.38,66.65,CAPE DYER,2400650,1996-11-06,1996,11,6,,-5.1,,-10.8,,-8.0,,26.0,,0.0,,,M,,M,,M,,,,,<31,
-61.38,66.65,CAPE DYER,2400650,1996-11-07,1996,11,7,,-3.2,,-8.9,,-6.1,,24.1,,0.0,,,M,,M,,M,,,,,<31,
-61.38,66.65,CAPE DYER,2400650,1996-11-08,1996,11,8,,-6.5,,-15.9,,-11.2,,29.2,,0.0,,,M,,M,,M,,,,,<31,
-61.38,66.65,CAPE DYER,2400650,1996-11-09,1996,11,9,,-12.8,,-20.4,,-16.6,,34.6,,0.0,,,M,,M,,M,,,,,<31,
-61.38,66.65,CAPE DYER,2400650,1996-11-10,1996,11,10,,-6.8,,-12.8,,-9.8,,27.8,,0.0,,,M,,M,,M,,,,,<31,
-61.38,66.65,CAPE DYER,2400650,1996-11-11,1996,11,11,,-6.2,,-13.3,,-9.8,,27.8,,0.0,,,M,,M,,M,,,,,<31,
-61.38,66.65,CAPE DYER,2400650,1996-11-12,1996,11,12,,-13.0,,-17.5,,-15.3,,33.3,,0.0,,,M,,M,,M,,,,,<31,
-61.38,66.65,CAPE DYER,2400650,1996-11-13,1996,11,13,,-13.0,,-18.4,,-15.7,,33.7,,0.0,,,M,,M,,M,,,,,<31,
-61.38,66.65,CAPE DYER,2400650,1996-11-14,1996,11,14,,-11.6,,-14.0,,-12.8,,30.8,,0.0,,,M,,M,,M,,,,,<31,
-61.38,66.65,CAPE DYER,2400650,1996-11-15,1996,11,15,,-12.2,,-18.0,,-15.1,,33.1,,0.0,,,M,,M,,M,,,,,<31,
-61.38,66.65,CAPE DYER,2400650,1996-11-16,1996,11,16,,-15.0,,-17.9,,-16.5,,34.5,,0.0,,,M,,M,,M,,,,,<31,
-61.38,66.65,CAPE DYER,2400650,1996-11-17,1996,11,17,,-13.8,,-17.2,,-15.5,,33.5,,0.0,,,M,,M,,M,,,,,<31,
-61.38,66.65,CAPE DYER,2400650,1996-11-18,1996,11,18,,-13.8,,-16.6,,-15.2,,33.2,,0.0,,,M,,M,,M,,,,,<31,
-61.38,66.65,CAPE DYER,2400650,1996-11-19,1996,11,19,,-9.9,,-16.6,,-13.3,,31.3,,0.0,,,M,,M,,M,,,11.0,,52,
-61.38,66.65,CAPE DYER,2400650,1996-11-20,1996,11,20,,-6.8,,-14.6,,-10.7,,28.7,,0.0,,,M,,M,,M,,,4.0,,54,
-61.38,66.65,CAPE DYER,2400650,1996-11-21,1996,11,21,,-11.0,,-17.0,,-14.0,,32.0,,0.0,,,M,,M,,M,,,5.0,,54,
-61.38,66.65,CAPE DYER,2400650,1996-11-22,1996,11,22,,-15.2,,-22.1,,-18.7,,36.7,,0.0,,,M,,M,,M,,,10.0,,78,
-61.38,66.65,CAPE DYER,2400650,1996-11-23,1996,11,23,,-16.3,,-21.3,,-18.8,,36.8,,0.0,,,M,,M,,M,,,,,<31,
-61.38,66.65,CAPE DYER,2400650,1996-11-24,1996,11,24,,-17.6,,-21.0,,-19.3,,37.3,,0.0,,,M,,M,,M,,,2.0,,102,
-61.38,66.65,CAPE DYER,2400650,1996-11-25,1996,11,25,,-13.3,,-18.0,,-15.7,,33.7,,0.0,,,M,,M,,M,,,35.0,,96,
-61.38,66.65,CAPE DYER,2400650,1996-11-26,1996,11,26,,-9.8,,-16.8,,-13.3,,31.3,,0.0,,,M,,M,,M,,,34.0,,65,
-61.38,66.65,CAPE DYER,2400650,1996-11-27,1996,11,27,,-9.6,,-15.9,,-12.8,,30.8,,0.0,,,M,,M,,M,,,,,<31,
-61.38,66.65,CAPE DYER,2400650,1996-11-28,1996,11,28,,-10.6,,-18.0,,-14.3,,32.3,,0.0,,,M,,M,,M,,,,,<31,
-61.38,66.65,CAPE DYER,2400650,1996-11-29,1996,11,29,,-14.2,,-17.9,,-16.1,,34.1,,0.0,,,M,,M,,M,,,,,<31,
-61.38,66.65,CAPE DYER,2400650,1996-11-30,1996,11,30,,-17.1,,-21.6,,-19.4,,37.4,,0.0,,,M,,M,,M,,,,,<31,
-61.38,66.65,CAPE DYER,2400650,1996-12-01,1996,12,1,,-19.2,,-22.4,,-20.8,,38.8,,0.0,,,M,,M,,M,,,,,<31,
-61.38,66.65,CAPE DYER,2400650,1996-12-02,1996,12,2,,-12.8,,-20.2,,-16.5,,34.5,,0.0,,,M,,M,,M,,,,,<31,
-61.38,66.65,CAPE DYER,2400650,1996-12-03,1996,12,3,,-5.5,,-12.9,,-9.2,,27.2,,0.0,,,M,,M,,M,,,8.0,,41,
-61.38,66.65,CAPE DYER,2400650,1996-12-04,1996,12,4,,-6.6,,-13.3,,-10.0,,28.0,,0.0,,,M,,M,,M,,,,,<31,
-61.38,66.65,CAPE DYER,2400650,1996-12-05,1996,12,5,,-13.3,,-17.4,,-15.4,,33.4,,0.0,,,M,,M,,M,,,,,<31,
-61.38,66.65,CAPE DYER,2400650,1996-12-06,1996,12,6,,-10.9,,-14.5,,-12.7,,30.7,,0.0,,,M,,M,,M,,,,,<31,
-61.38,66.65,CAPE DYER,2400650,1996-12-07,1996,12,7,,-12.2,,-15.0,,-13.6,,31.6,,0.0,,,M,,M,,M,,,,,<31,
-61.38,66.65,CAPE DYER,2400650,1996-12-08,1996,12,8,,-11.6,,-13.0,,-12.3,,30.3,,0.0,,,M,,M,,M,,,,,<31,
-61.38,66.65,CAPE DYER,2400650,1996-12-09,1996,12,9,,-11.6,,-13.5,,-12.6,,30.6,,0.0,,,M,,M,,M,,,,,<31,
-61.38,66.65,CAPE DYER,2400650,1996-12-10,1996,12,10,,-3.2,,-12.3,,-7.8,,25.8,,0.0,,,M,,M,,M,,,,,<31,
-61.38,66.65,CAPE DYER,2400650,1996-12-11,1996,12,11,,-6.6,,-9.2,,-7.9,,25.9,,0.0,,,M,,M,,M,,,30.0,,44,
-61.38,66.65,CAPE DYER,2400650,1996-12-12,1996,12,12,,-8.3,,-12.1,,-10.2,,28.2,,0.0,,,M,,M,,M,,,,,<31,
-61.38,66.65,CAPE DYER,2400650,1996-12-13,1996,12,13,,-7.0,,-12.9,E,-10.0,E,28.0,E,0.0,E,,M,,M,,M,,,,,<31,
-61.38,66.65,CAPE DYER,2400650,1996-12-14,1996,12,14,,-5.9,,-11.5,,-8.7,,26.7,,0.0,,,M,,M,,M,,,31.0,,52,
-61.38,66.65,CAPE DYER,2400650,1996-12-15,1996,12,15,,-9.0,,-10.7,,-9.9,,27.9,,0.0,,,M,,M,,M,,,31.0,,46,
-61.38,66.65,CAPE DYER,2400650,1996-12-16,1996,12,16,,-9.0,,-12.0,,-10.5,,28.5,,0.0,,,M,,M,,M,,,,,<31,
-61.38,66.65,CAPE DYER,2400650,1996-12-17,1996,12,17,,-12.0,,-16.2,,-14.1,,32.1,,0.0,,,M,,M,,M,,,,,<31,
-61.38,66.65,CAPE DYER,2400650,1996-12-18,1996,12,18,,-13.8,,-16.9,,-15.4,,33.4,,0.0,,,M,,M,,M,,,,,<31,
-61.38,66.65,CAPE DYER,2400650,1996-12-19,1996,12,19,,-16.5,,-19.8,,-18.2,,36.2,,0.0,,,M,,M,,M,,,,,<31,
-61.38,66.65,CAPE DYER,2400650,1996-12-20,1996,12,20,,-15.1,,-20.0,,-17.6,,35.6,,0.0,,,M,,M,,M,,,,,<31,
-61.38,66.65,CAPE DYER,2400650,1996-12-25,1996,12,25,,-16.2,,-26.8,,-21.5,,39.5,,0.0,,,M,,M,,M,,,,,<31,
-61.38,66.65,CAPE DYER,2400650,1996-12-26,1996,12,26,,-13.9,,-20.7,,-17.3,,35.3,,0.0,,,M,,M,,M,,,,,<31,
-61.38,66.65,CAPE DYER,2400650,1996-12-27,1996,12,27,,-16.1,,-20.8,,-18.5,,36.5,,0.0,,,M,,M,,M,,,,,<31,
-61.38,66.65,CAPE DYER,2400650,1996-12-28,1996,12,28,,-17.5,,-22.7,,-20.1,,38.1,,0.0,,,M,,M,,M,,,,,<31,
-61.38,66.65,CAPE DYER,2400650,1996-12-29,1996,12,29,,-20.8,,-25.5,,-23.2,,41.2,,0.0,,,M,,M,,M,,,,,<31,
-61.38,66.65,CAPE DYER,2400650,1996-12-30,1996,12,30,,-14.2,,-25.5,E,-19.9,E,37.9,E,0.0,E,,M,,M,,M,,,,,<31,
-61.38,66.65,CAPE DYER,2400650,1996-12-31,1996,12,31,,-11.5,,-14.6,,-13.1,,31.1,,0.0,,,M,,M,,M,,,11.0,E,93,E
